"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"abr-17",-0.33503207048904,-1.70470665551975,-1.58833036944381,1.12376520385897,1.40248794018718,-0.956702951492391,0.0775180302047644
"may-17",-0.437732941509305,-1.6930573353808,-1.38883388657793,1.2831504908733,1.71736641178032,-0.956702951492391,0.133942707184361
"jun-17",-0.255200743813166,-1.5914946746445,-1.62890656538879,1.36429668982515,1.41475250173458,-1.08855827826327,0.186472824719773
"jul-17",-0.383511479590514,-1.51867541259071,-1.54040375301528,1.3045504313919,1.60930148223738,-0.933408356798971,0.199057982513062
"ago-17",-0.192604690994152,-1.61388745907467,-1.84112152084613,1.33018722241969,1.54884268833579,-1.06409893817378,0.205273402426905
"sep-17",-0.0839881799545083,-1.7406502001494,-1.65079044091898,1.23595507046727,1.59723404074829,-1.07630081341816,0.235611468000615
"oct-17",0.0308512985455174,-1.69873501811282,-1.36393923566833,1.20153084297256,1.6574503923538,-0.887415632048247,0.303840795569066
"nov-17",0.139800922523327,-1.59926662282393,-1.42406307600957,1.16270206075774,1.51242082013674,-0.898840315371596,0.386232964463715
"dic-17",0.286207594985491,-1.41549278131231,-0.853405809325026,1.15405878684116,1.5002556170797,-0.842195930971837,0.451668216561677
"ene-18",0.182276921257582,-1.48028194833925,0.216086459346548,1.089063447425,1.60930148223738,-0.647616548788783,0.495187758978723
"feb-18",0.293089724396915,-1.50529179484927,0.232936239075656,0.98443867761796,1.51242082013674,-0.370407430089691,0.560025612292605
"mar-18",0.408659042467375,-1.69671358903618,-0.398956395372897,0.95377513982861,1.42700455480294,-0.389288271643398,0.597913264879605
"abr-18",0.360712111412767,-1.93841580978048,-0.488110979282898,0.909853162180744,1.43924412488079,-0.361016464604661,0.63047149080425
"may-18",0.574890598386887,-2.10317080457469,-0.37101711650147,1.12809687702842,1.72931383891349,-0.259823006677338,0.671823809135769
"jun-18",0.414538417032564,-2.04123505340625,-1.00398540240461,1.13675620159396,1.71736641178032,-0.323776992873327,0.691687145510781
"jul-18",0.446435156540308,-2.49139496957658,-0.997456047571159,1.34298802098465,1.81261477590327,-0.342332300072931,0.71104542668854
"ago-18",0.548943243352484,-2.35528956694333,-1.16313956164937,1.38557295003133,1.58515446507768,-0.342332300072931,0.72992370067731
"sep-18",0.305161407650016,-2.43487254758313,0.403985697721485,1.56722519314083,1.75317310592666,-0.241826224659812,0.763363133925113
